slope,trainer,bestvalid,batchsize,esminslope,pcadim,dataset,time,validaucroctag,validprecat3,seed,timestring,testprecat3,validcost,weightsdir,savefeatures,fixedweights,espatience,currentlr,jobman_sql_condorstdout,testaucrocclip,aggtype,jobman_sql_condorstderr,jobman_sql_hostworkdir,mlphidden,testsize,testaucroctag,poolingtype,overlap,id,filtershapes,valideverynbatch,jobman_runtime,bestbatch,lr,esminbatch,outputfolder,trainingepochs,norm,jobman_endtime,jobman_sql_starttime,jobman_sql_condororigiwd,jobman_starttime,jobman_sql_priority,jobman_sql_condorslot,l1,lrinertia,agglen,trainsize,featuresh5,validbatchsize,fullyconnected,randompatches,maxtime,model,jobman_status,nblayers,nbfilters,jobman_experiment,validsize,esmeanover,testbatchsize,forcetrain,jobman_sql_hostname,poolingfactors,complexity,l2,jobman_hash,batchcount,debug,fulldataset,classifier,jobman_sql_condorglobaljobid
2.0097565588e-07,FeatureClassifier,0.868580527984,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,3499.77942109,0.868580527984,0.479835390947,1234,0:58:19,0.430234944085,-10.2754816126,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/715,,1,10,0.0440792664886,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/17.out,0.931335920879,mean_max,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-04_08-49-55.342867/17.err,/opt/condor-7.4.2/local.brams04/execute/dir_12233/tmpTYdUZj,1000,-1,0.831916358313,max,2,715,[],250,424724.168752,63000,0.044079267602,2500,.,0,pca,1304956424.23,1304531699.9,/data/lisa/exp/hamelphi,1304531700.06,1.0,7,0.0,0.0,172,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams04.iro.umontreal.ca,[],401160,8.57692918379e-07,4981440653030029746,63001,0,0,mlp,maggie46.iro.umontreal.ca#10823.17#1304513403
3.19988292577e-07,FeatureClassifier,0.852553572987,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,12621.502939,0.852553572987,0.465432098765,1234,3:30:21,0.410895660203,-10.6732163547,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/731,,1,10,0.0488710105419,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-06_12-02-10.615319/7.out,0.922512956573,moments_max_min,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-06_12-02-10.615319/7.err,/opt/condor-7.4.2/local.zappa5/execute/dir_7413/tmpUQbgih,1000,-1,0.809254280805,max,2,731,[],250,253333.033341,38000,0.0488710116203,2500,.,0,pca,1304951165.51,1304697832.32,/data/lisa/exp/hamelphi,1304697832.47,1.0,8,0.0,0.0,172,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,zappa5.iro.umontreal.ca,[],881160,2.77487446619e-06,-2899771346098990943,38001,0,0,mlp,maggie46.iro.umontreal.ca#10834.7#1304697736
5.24188658763e-07,FeatureClassifier,0.823683325943,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5889.81073499,0.823683325943,0.439917695473,1234,1:38:09,0.391761567662,-11.2562701261,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/741,,1,10,0.0124356774613,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/5.out,0.915556185901,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/5.err,/opt/condor-7.4.2/local.brams0g/execute/dir_12122/tmpzLxMLE,1000,-1,0.788877309613,max,2,741,[],250,7423.58922911,48500,0.012435677053,2500,.,0,pca,1304976056.91,1304968633.1,/data/lisa/exp/hamelphi,1304968633.32,1.0,1,0.0,0.0,180,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0g.iro.umontreal.ca,[],641160,0.000250617057678,6375852640571875875,48501,0,0,mlp,zappa8.iro.umontreal.ca#19334.5#1304967704
1.44217364441e-06,FeatureClassifier,0.836809957356,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,10258.3703561,0.836809957356,0.45,1234,2:50:58,0.394275161588,-11.006306872,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/742,,1,10,0.061070419848,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/8.out,0.915473979591,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/8.err,/opt/condor-7.4.2/local.brams02/execute/dir_17577/tmpmKcQi2,1000,-1,0.790821558654,max,2,742,[],250,14575.9503849,46750,0.0610704193275,2500,.,0,pca,1304983257.61,1304968681.53,/data/lisa/exp/hamelphi,1304968681.66,1.0,1,0.0,0.0,128,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],641160,6.82217672698e-09,4950622096863125988,46751,0,0,mlp,zappa8.iro.umontreal.ca#19334.8#1304967704
3.46347262534e-07,FeatureClassifier,0.835958059616,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,10106.7426312,0.835958059616,0.445884773663,1234,2:48:26,0.388581101878,-11.1895098863,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/743,,1,10,0.0594679154456,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/9.out,0.91258088172,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/9.err,/opt/condor-7.4.2/local.brams03/execute/dir_17967/tmpFTFZ8r,1000,-1,0.78680423163,max,2,743,[],250,12076.741442,58250,0.0594679170122,2500,.,0,pca,1304980768.4,1304968691.35,/data/lisa/exp/hamelphi,1304968691.66,1.0,1,0.0,0.0,162,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams03.iro.umontreal.ca,[],641160,1.76215916378e-08,6103589176740755205,58251,0,0,mlp,zappa8.iro.umontreal.ca#19334.9#1304967704
3.13985218316e-07,FeatureClassifier,0.841214725995,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,14809.4919269,0.841214725995,0.467901234568,1234,4:06:49,0.399866625628,-10.8716330352,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/744,,1,10,0.0228007994592,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/0.out,0.917081213814,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/0.err,/opt/condor-7.4.2/local.brams03/execute/dir_17122/tmpeEWutf,1000,-1,0.791737269917,max,2,744,[],250,16977.178741,87500,0.0228007995215,2500,.,0,pca,1304985408.94,1304968431.64,/data/lisa/exp/hamelphi,1304968431.76,1.0,1,0.0,0.0,138,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams03.iro.umontreal.ca,[],641160,6.5132743208e-05,2660239258878938557,87501,0,0,mlp,zappa8.iro.umontreal.ca#19334.0#1304967704
1.19565605173e-06,FeatureClassifier,0.831183482921,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,7867.19489312,0.831183482921,0.442592592593,1234,2:11:07,0.39145378065,-11.0656214585,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/745,,1,10,0.0208977628499,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/1.out,0.916152095215,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/1.err,/opt/condor-7.4.2/local.brams02/execute/dir_16951/tmpCNaK2k,1000,-1,0.789977059247,max,2,745,[],250,9172.97123098,60750,0.0208977624666,2500,.,0,pca,1304977663.11,1304968490.03,/data/lisa/exp/hamelphi,1304968490.14,1.0,1,0.0,0.0,168,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],641160,2.1185948868e-09,-4892316616992600176,60751,0,0,mlp,zappa8.iro.umontreal.ca#19334.1#1304967704
-1.07062620096e-07,FeatureClassifier,0.837022298266,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,17215.7273281,0.837022298266,0.462962962963,1234,4:46:55,0.40468862214,-10.8564998839,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/746,,1,10,0.0184480231255,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/2.out,0.919862414034,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/2.err,/opt/condor-7.4.2/local.brams03/execute/dir_17368/tmptb-a_9,1000,-1,0.797848104112,max,2,746,[],250,26346.608377,96250,0.0184480240399,2500,.,0,pca,1304994843.42,1304968496.69,/data/lisa/exp/hamelphi,1304968496.81,1.0,1,0.0,0.0,116,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams03.iro.umontreal.ca,[],641160,1.14144944775e-05,-5772124066510730052,96251,0,0,mlp,zappa8.iro.umontreal.ca#19334.2#1304967704
6.63854699515e-07,FeatureClassifier,0.828149310937,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,4968.20799303,0.828149310937,0.43950617284,1234,1:22:48,0.393967374577,-11.1684195083,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/747,,1,10,0.0256648231298,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/3.out,0.915490039814,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/3.err,/opt/condor-7.4.2/local.brams02/execute/dir_17167/tmp3isYum,1000,-1,0.789198593223,max,2,747,[],250,6149.27553797,40500,0.0256648227711,2500,.,0,pca,1304974697.74,1304968548.35,/data/lisa/exp/hamelphi,1304968548.47,1.0,1,0.0,0.0,196,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],641160,0.000228125256501,3645572628828418238,40501,0,0,mlp,zappa8.iro.umontreal.ca#19334.3#1304967704
-1.4033200704e-07,FeatureClassifier,0.834224279783,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,10404.777761,0.834224279783,0.443004115226,1234,2:53:24,0.38252795732,-11.3437171571,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/748,,1,10,0.0826878994703,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/4.out,0.908516692798,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/4.err,/opt/condor-7.4.2/local.brams03/execute/dir_17557/tmpfV8tV5,1000,-1,0.783827272218,max,2,748,[],250,12636.331594,61750,0.0826879024981,2500,.,0,pca,1304981195.18,1304968558.73,/data/lisa/exp/hamelphi,1304968558.84,1.0,1,0.0,0.0,186,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams03.iro.umontreal.ca,[],641160,3.71613811015e-09,-6277538550877493954,61751,0,0,mlp,zappa8.iro.umontreal.ca#19334.4#1304967704
8.92145775209e-07,FeatureClassifier,0.828624584512,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5623.66056085,0.828624584512,0.443827160494,1234,1:33:43,0.391197291474,-11.1303157924,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/749,,1,10,0.0205956008285,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/6.out,0.915640625135,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/6.err,/opt/condor-7.4.2/local.brams02/execute/dir_17361/tmpy8A5xL,1000,-1,0.790060273369,max,2,749,[],250,6956.06574297,43250,0.0205956001416,2500,.,0,pca,1304975566.16,1304968609.97,/data/lisa/exp/hamelphi,1304968610.09,1.0,1,0.0,0.0,178,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],641160,5.63562294783e-08,-5838791167315204996,43251,0,0,mlp,zappa8.iro.umontreal.ca#19334.6#1304967704
1.05457399249e-06,FeatureClassifier,0.838703839426,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,13406.209903,0.838703839426,0.450205761317,1234,3:43:26,0.39684005335,-11.0312004914,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/750,,1,10,0.051987465471,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/7.out,0.91493716184,moments,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_15-01-38.416248/7.err,/opt/condor-7.4.2/local.brams03/execute/dir_17751/tmp6wUuZa,1000,-1,0.790780791533,max,2,750,[],250,14851.3612142,62500,0.0519874672055,2500,.,0,pca,1304983470.86,1304968619.38,/data/lisa/exp/hamelphi,1304968619.5,1.0,1,0.0,0.0,126,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams03.iro.umontreal.ca,[],641160,0.000124326395818,1336033875801473440,62501,0,0,mlp,zappa8.iro.umontreal.ca#19334.7#1304967704
-1.82829052523e-07,FeatureClassifier,0.741516465899,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,4504.75767589,0.741516465899,0.339711934156,1234,1:15:04,0.293269724018,-12.7803865598,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/752,,1,10,0.0222541131079,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-34-16.370618/17.out,0.884536518603,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-34-16.370618/17.err,/opt/condor-7.4.2/local.zappa3/execute/dir_24910/tmpnjRQXn,1000,-1,0.698688044794,max,2,752,[],250,5479.38225985,77250,0.0222541134228,2500,.,0,pca,1304982549.61,1304977070.07,/data/lisa/exp/hamelphi,1304977070.23,1.0,3,0.0,0.0,124,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,zappa3.iro.umontreal.ca,[],281160,0.000111866919004,3934839076193812860,77251,0,0,mlp,zappa8.iro.umontreal.ca#19412.17#1304976862
-2.03271877728e-07,FeatureClassifier,0.75048996432,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5122.23729396,0.75048996432,0.343827160494,1234,1:25:22,0.311377859854,-12.8052997236,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/753,,1,10,0.0238786749542,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/7.out,0.885294480012,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/7.err,/opt/condor-7.4.2/local.brams02/execute/dir_32591/tmpRcDsmx,1000,-1,0.69817443996,max,2,753,[],250,5873.28070688,81000,0.0238786749302,2500,.,0,pca,1304982973.17,1304977099.73,/data/lisa/exp/hamelphi,1304977099.89,1.0,1,0.0,0.0,100,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],281160,5.16013376946e-07,-7267031412651015672,81001,0,0,mlp,zappa8.iro.umontreal.ca#19411.7#1304976684
2.79023452793e-08,FeatureClassifier,0.751982285555,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,11639.57617,0.751982285555,0.35329218107,1234,3:13:59,0.315020006156,-12.666788631,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/754,,1,10,0.0116874342784,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/1.out,0.886318337907,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/1.err,/opt/condor-7.4.2/local.brams02/execute/dir_31802/tmpAEFYKQ,1000,-1,0.696991499414,max,2,754,[],250,12554.058166,215000,0.0116874341135,2500,.,0,pca,1304989252.03,1304976697.85,/data/lisa/exp/hamelphi,1304976697.97,1.0,1,0.0,0.0,112,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],281160,0.000283491585495,-620295207206849922,215001,0,0,mlp,zappa8.iro.umontreal.ca#19411.1#1304976684
-2.14210518433e-07,FeatureClassifier,0.73587322002,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,1695.66972494,0.73587322002,0.353497942387,1234,0:28:15,0.293577511029,-12.9376322075,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/755,,1,10,0.0772462114692,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/2.out,0.880744905169,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/2.err,/opt/condor-7.4.2/local.brams03/execute/dir_28534/tmpgs8w4J,1000,-1,0.684368477641,max,2,755,[],250,2585.753299,38000,0.0772462125184,2500,.,0,pca,1304979293.56,1304976707.65,/data/lisa/exp/hamelphi,1304976707.8,1.0,1,0.0,0.0,164,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams03.iro.umontreal.ca,[],281160,4.97326439186e-08,4055954250436320514,38001,0,0,mlp,zappa8.iro.umontreal.ca#19411.2#1304976684
-3.66260695498e-07,FeatureClassifier,0.75321891087,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,3864.94660401,0.75321891087,0.360288065844,1234,1:04:24,0.307889607059,-12.8217092561,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/756,,1,10,0.034378580749,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/0.out,0.883354210095,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/0.err,/opt/condor-7.4.2/local.brams0g/execute/dir_19944/tmpxRVPpQ,1000,-1,0.691041722011,max,2,756,[],250,5618.65284419,67250,0.0343785794968,2500,.,0,pca,1304982340.32,1304976721.49,/data/lisa/exp/hamelphi,1304976721.67,1.0,1,0.0,0.0,132,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams0g.iro.umontreal.ca,[],281160,5.67544730743e-08,-1111509540373853489,67251,0,0,mlp,zappa8.iro.umontreal.ca#19411.0#1304976684
-1.15430834542e-08,FeatureClassifier,0.742285819291,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5249.48516393,0.742285819291,0.341358024691,1234,1:27:29,0.292654149995,-12.8377714746,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/757,,1,10,0.0129366731271,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/3.out,0.880987289228,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/3.err,/opt/condor-7.4.2/local.brams02/execute/dir_32005/tmpy1xrsX,1000,-1,0.691285248301,max,2,757,[],250,6061.69989991,142000,0.012936673376,2500,.,0,pca,1304982827.85,1304976766.01,/data/lisa/exp/hamelphi,1304976766.15,1.0,1,0.0,0.0,186,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],281160,4.33624527179e-05,7630306561413037719,142001,0,0,mlp,zappa8.iro.umontreal.ca#19411.3#1304976684
-2.23264723296e-07,FeatureClassifier,0.747758806493,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,2344.08400297,0.747758806493,0.366255144033,1234,0:39:04,0.304760439109,-12.7295858242,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/758,,1,10,0.0918097645044,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/4.out,0.883720501699,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/4.err,/opt/condor-7.4.2/local.brams03/execute/dir_28734/tmpowTjPC,1000,-1,0.68661991005,max,2,758,[],250,3765.90170193,44000,0.0918097619471,2500,.,0,pca,1304980543.0,1304976776.86,/data/lisa/exp/hamelphi,1304976777.1,1.0,1,0.0,0.0,130,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams03.iro.umontreal.ca,[],281160,1.09217787327e-08,5781885905892507820,44001,0,0,mlp,zappa8.iro.umontreal.ca#19411.4#1304976684
7.17574578669e-08,FeatureClassifier,0.74613013913,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5825.60267186,0.74613013913,0.336008230453,1234,1:37:05,0.288909408023,-12.9290211995,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/759,,1,10,0.017792513594,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-34-16.370618/6.out,0.879505410837,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-34-16.370618/6.err,/opt/condor-7.4.2/local.zappa1/execute/dir_10170/tmpoqrDDB,1000,-1,0.687405338752,max,2,759,[],250,6997.68779492,132500,0.0177925129413,2500,.,0,pca,1304983978.2,1304976980.3,/data/lisa/exp/hamelphi,1304976980.52,1.0,7,0.0,0.0,196,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,zappa1.iro.umontreal.ca,[],281160,9.7540451349e-08,6198008461062375708,132501,0,0,mlp,zappa8.iro.umontreal.ca#19412.6#1304976862
-8.56744094401e-07,FeatureClassifier,0.750595430887,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,5629.23644614,0.750595430887,0.37037037037,1234,1:33:49,0.314814814815,-12.7622560336,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/760,,1,10,0.0353353656828,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-34-16.370618/15.out,0.882490413977,skew,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-34-16.370618/15.err,/opt/condor-7.4.2/local.zappa4/execute/dir_24483/tmpa9FYo1,1000,-1,0.687702531703,max,2,760,[],250,8182.25668502,83250,0.0353353652477,2500,.,0,pca,1304985204.17,1304977021.61,/data/lisa/exp/hamelphi,1304977021.91,1.0,1,0.0,0.0,132,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,zappa4.iro.umontreal.ca,[],281160,2.91195480248e-06,8005332967719309284,83251,0,0,mlp,zappa8.iro.umontreal.ca#19412.15#1304976862
2.32815181932e-07,FeatureClassifier,0.80728564521,10,0,120,/Tmp/hamelphi/tagatune/tagatune_128_30sec.h5,3364.3234601,0.80728564521,0.402469135802,1234,0:56:04,0.361290653534,-11.6651771922,/data/gamme/exp/hamelphi/hamelphi_db/agg_feat2/761,,1,10,0.0102681396529,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/6.out,0.907529735257,kurt,LOGS.NOBACKUP/jobman_sql_postgres___hamelphi_gershwin_hamelphi_db_agg_feat2__data_gamme_exp_hamelphi_2011-05-09_17-31-18.266479/6.err,/opt/condor-7.4.2/local.brams02/execute/dir_32410/tmp7MmYI3,1000,-1,0.771155577581,max,2,761,[],250,4193.73076391,56750,0.0102681397005,2500,.,0,pca,1304981243.58,1304977049.73,/data/lisa/exp/hamelphi,1304977049.85,1.0,1,0.0,0.0,186,-1,features.h5,20,0,0,-1.0,aggregator,2,0,[],projects.dcrbm.train_fn.train,-1,2500,18,0,brams02.iro.umontreal.ca,[],281160,1.0627545789e-05,-7092707728780421858,56751,0,0,mlp,zappa8.iro.umontreal.ca#19411.6#1304976684
